CloneID	P1Sig	P1STB	P1Cov	P2Sig	P2STB	P2Cov	log P1Sig	log P2Sig	Klasse	Rel exp	Punten
849400	1138	105	86	1138.178939710564	84	86	7.037027614686276	7.037184842844231	a	-0.0001572405189489423	0
847819	5339	474	100	5659.003694444988	386	100	8.582793648500186	8.641003129986451	a	-0.05993700963569726	0
846976	972	93	79	957.8298130317886	72	79	6.879355804460439	6.864670113997264	a	0.014794055035057818	0
846790	439	48	94	414.5830534018189	37	94	6.0844994130751715	6.027273324592771	a	0.058895187340221256	0
847332	282	35	98	453.072196290582	41	98	5.641907070938114	6.116051486494287	a	-0.606638993938234	0
847196	8916	806	102	9275.88343619189	626	102	9.095602694505759	9.13517313212483	a	-0.04036377705158034	0
847076	138	22	92	172.65129810102275	22	92	4.927253685157205	5.151273942493069	a	-0.25109636305088956	0
836482	334	39	98	336.5050778274711	32	98	5.811140992976701	5.818613239097142	a	-0.007500233016380475	0
836321	147	23	100	195.74478383428055	23	100	4.990432586778736	5.2768116874368465	a	-0.33159716894068403	0
849415	184	26	97	214.43951038025116	25	97	5.214935757608986	5.368027695708508	a	-0.16543212163179977	0
820348	205	28	95	244.1311348944398	26	95	5.3230099791384085	5.497705519017041	a	-0.19088358485092582	0
818939	887	86	120	1068.8984825107905	82	120	6.787844982309579	6.9743839416052005	a	-0.20507156991069952	0
851504	2601	230	89	2986.757488168011	207	89	7.8636512654486515	8.001943625823348	a	-0.14831122190234947	0
848385	1427	133	97	1768.3011932894558	126	97	7.2633296174768365	7.4777745868836725	a	-0.23917392662190307	0
846785	857	87	126	674.1098454517639	57	126	6.75343791859778	6.513393073080972	a	0.2713061614248784	0
